GRID_TYPE,GAME_ID,GAME_EVENT_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_NAME,PERIOD,MINUTES_REMAINING,SECONDS_REMAINING,EVENT_TYPE,ACTION_TYPE,SHOT_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,SHOT_DISTANCE,LOC_X,LOC_Y,SHOT_ATTEMPTED_FLAG,SHOT_MADE_FLAG,HTM,VTM,Games Played,Minutes Played,Def. Rebound %,Steal %,Block %,Def. Win Shares,Def. Box +/-,OPPONENT
Shot Chart Detail,0022400858,332,1630545,Terrence Shannon Jr.,1610612750,Minnesota Timberwolves,3,10,46,Missed Shot,Turnaround Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,12,48,1,0,UTA,MIN,32,339,11.9,1.0,1.4,0.4,0.0,UTA
Shot Chart Detail,0022400858,336,1630545,Terrence Shannon Jr.,1610612750,Minnesota Timberwolves,3,10,29,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-26,19,1,0,UTA,MIN,32,339,11.9,1.0,1.4,0.4,0.0,UTA
Shot Chart Detail,0022400858,371,1630545,Terrence Shannon Jr.,1610612750,Minnesota Timberwolves,3,7,52,Made Shot,Running Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,-59,26,1,1,UTA,MIN,32,339,11.9,1.0,1.4,0.4,0.0,UTA
Shot Chart Detail,0022400858,380,1630545,Terrence Shannon Jr.,1610612750,Minnesota Timberwolves,3,7,18,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-140,198,1,0,UTA,MIN,32,339,11.9,1.0,1.4,0.4,0.0,UTA
Shot Chart Detail,0022400858,568,1630545,Terrence Shannon Jr.,1610612750,Minnesota Timberwolves,4,7,34,Made Shot,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,-26,40,1,1,UTA,MIN,32,339,11.9,1.0,1.4,0.4,0.0,UTA
Shot Chart Detail,0022400858,584,1630545,Terrence Shannon Jr.,1610612750,Minnesota Timberwolves,4,6,28,Missed Shot,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,-39,29,1,0,UTA,MIN,32,339,11.9,1.0,1.4,0.4,0.0,UTA
Shot Chart Detail,0022400858,594,1630545,Terrence Shannon Jr.,1610612750,Minnesota Timberwolves,4,5,54,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-146,218,1,0,UTA,MIN,32,339,11.9,1.0,1.4,0.4,0.0,UTA
Shot Chart Detail,0022400858,598,1630545,Terrence Shannon Jr.,1610612750,Minnesota Timberwolves,4,5,29,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-2,34,1,0,UTA,MIN,32,339,11.9,1.0,1.4,0.4,0.0,UTA
Shot Chart Detail,0022400873,113,1630545,Terrence Shannon Jr.,1610612750,Minnesota Timberwolves,1,2,0,Missed Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,-59,6,1,0,PHX,MIN,32,339,11.9,1.0,1.4,0.4,0.0,PHX
Shot Chart Detail,0022400873,169,1630545,Terrence Shannon Jr.,1610612750,Minnesota Timberwolves,2,9,43,Missed Shot,Running Layup Shot,2PT Field Goal,In The Paint (Non-RA),Left Side(L),8-16 ft.,9,-79,45,1,0,PHX,MIN,32,339,11.9,1.0,1.4,0.4,0.0,PHX
Shot Chart Detail,0022400873,179,1630545,Terrence Shannon Jr.,1610612750,Minnesota Timberwolves,2,8,53,Missed Shot,Running Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,-66,45,1,0,PHX,MIN,32,339,11.9,1.0,1.4,0.4,0.0,PHX
Shot Chart Detail,0022400887,207,1630545,Terrence Shannon Jr.,1610612750,Minnesota Timberwolves,2,9,4,Made Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-5,10,1,1,MIN,PHI,32,339,11.9,1.0,1.4,0.4,0.0,PHI
Shot Chart Detail,0022400892,150,1630545,Terrence Shannon Jr.,1610612750,Minnesota Timberwolves,2,11,15,Missed Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,62,18,1,0,CHA,MIN,32,339,11.9,1.0,1.4,0.4,0.0,CHA
Shot Chart Detail,0022400892,428,1630545,Terrence Shannon Jr.,1610612750,Minnesota Timberwolves,3,3,17,Made Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,228,51,1,1,CHA,MIN,32,339,11.9,1.0,1.4,0.4,0.0,CHA
Shot Chart Detail,0022400892,452,1630545,Terrence Shannon Jr.,1610612750,Minnesota Timberwolves,3,1,13,Missed Shot,Driving Floating Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,10,96,29,1,0,CHA,MIN,32,339,11.9,1.0,1.4,0.4,0.0,CHA
Shot Chart Detail,0022400907,106,1630545,Terrence Shannon Jr.,1610612750,Minnesota Timberwolves,1,3,12,Made Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-230,8,1,1,MIA,MIN,32,339,11.9,1.0,1.4,0.4,0.0,MIA
Shot Chart Detail,0022400907,394,1630545,Terrence Shannon Jr.,1610612750,Minnesota Timberwolves,3,4,29,Made Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-235,2,1,1,MIA,MIN,32,339,11.9,1.0,1.4,0.4,0.0,MIA
Shot Chart Detail,0022400925,279,1630545,Terrence Shannon Jr.,1610612750,Minnesota Timberwolves,2,3,23,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,22,227,-8,1,0,MIN,SAS,32,339,11.9,1.0,1.4,0.4,0.0,SAS
Shot Chart Detail,0022400981,174,1630545,Terrence Shannon Jr.,1610612750,Minnesota Timberwolves,2,10,48,Missed Shot,Driving Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-4,17,1,0,MIN,UTA,32,339,11.9,1.0,1.4,0.4,0.0,UTA
Shot Chart Detail,0022400981,511,1630545,Terrence Shannon Jr.,1610612750,Minnesota Timberwolves,4,11,46,Missed Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,14,140,17,1,0,MIN,UTA,32,339,11.9,1.0,1.4,0.4,0.0,UTA
Shot Chart Detail,0022400981,513,1630545,Terrence Shannon Jr.,1610612750,Minnesota Timberwolves,4,11,42,Made Shot,Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-4,15,1,1,MIN,UTA,32,339,11.9,1.0,1.4,0.4,0.0,UTA
Shot Chart Detail,0022400981,574,1630545,Terrence Shannon Jr.,1610612750,Minnesota Timberwolves,4,7,26,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,7,10,1,1,MIN,UTA,32,339,11.9,1.0,1.4,0.4,0.0,UTA
Shot Chart Detail,0022401016,544,1630545,Terrence Shannon Jr.,1610612750,Minnesota Timberwolves,4,8,45,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-217,113,1,0,MIN,NOP,32,339,11.9,1.0,1.4,0.4,0.0,NOP
Shot Chart Detail,0022401016,601,1630545,Terrence Shannon Jr.,1610612750,Minnesota Timberwolves,4,4,27,Missed Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-5,-2,1,0,MIN,NOP,32,339,11.9,1.0,1.4,0.4,0.0,NOP
Shot Chart Detail,0022401218,667,1630545,Terrence Shannon Jr.,1610612750,Minnesota Timberwolves,4,2,20,Made Shot,Driving Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,10,50,1,1,SAS,MIN,32,339,11.9,1.0,1.4,0.4,0.0,SAS
Shot Chart Detail,0022400008,135,1628978,Donte DiVincenzo,1610612750,Minnesota Timberwolves,1,1,37,Made Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,27,-91,262,1,1,POR,MIN,62,1606,13.3,2.2,1.0,2.2,1.1,POR
Shot Chart Detail,0022400008,414,1628978,Donte DiVincenzo,1610612750,Minnesota Timberwolves,3,3,56,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,28,178,222,1,0,POR,MIN,62,1606,13.3,2.2,1.0,2.2,1.1,POR
Shot Chart Detail,0022400008,456,1628978,Donte DiVincenzo,1610612750,Minnesota Timberwolves,3,1,5,Missed Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,130,229,1,0,POR,MIN,62,1606,13.3,2.2,1.0,2.2,1.1,POR
Shot Chart Detail,0022400020,110,1628978,Donte DiVincenzo,1610612750,Minnesota Timberwolves,1,2,45,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-93,237,1,0,SAC,MIN,62,1606,13.3,2.2,1.0,2.2,1.1,SAC
Shot Chart Detail,0022400020,150,1628978,Donte DiVincenzo,1610612750,Minnesota Timberwolves,2,11,39,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,199,152,1,1,SAC,MIN,62,1606,13.3,2.2,1.0,2.2,1.1,SAC
Shot Chart Detail,0022400020,170,1628978,Donte DiVincenzo,1610612750,Minnesota Timberwolves,2,9,9,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,147,216,1,0,SAC,MIN,62,1606,13.3,2.2,1.0,2.2,1.1,SAC
Shot Chart Detail,0022400020,461,1628978,Donte DiVincenzo,1610612750,Minnesota Timberwolves,4,11,34,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-191,167,1,0,SAC,MIN,62,1606,13.3,2.2,1.0,2.2,1.1,SAC
Shot Chart Detail,0022400037,51,1628978,Donte DiVincenzo,1610612750,Minnesota Timberwolves,1,7,35,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,199,142,1,0,MIN,HOU,62,1606,13.3,2.2,1.0,2.2,1.1,HOU
Shot Chart Detail,0022400037,169,1628978,Donte DiVincenzo,1610612750,Minnesota Timberwolves,2,10,9,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,29,-135,257,1,0,MIN,HOU,62,1606,13.3,2.2,1.0,2.2,1.1,HOU
Shot Chart Detail,0022400037,218,1628978,Donte DiVincenzo,1610612750,Minnesota Timberwolves,2,6,43,Missed Shot,Running Pull-Up Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,134,209,1,0,MIN,HOU,62,1606,13.3,2.2,1.0,2.2,1.1,HOU
Shot Chart Detail,0022400037,222,1628978,Donte DiVincenzo,1610612750,Minnesota Timberwolves,2,6,11,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,14,20,1,1,MIN,HOU,62,1606,13.3,2.2,1.0,2.2,1.1,HOU
Shot Chart Detail,0022400037,332,1628978,Donte DiVincenzo,1610612750,Minnesota Timberwolves,3,9,26,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,28,94,272,1,0,MIN,HOU,62,1606,13.3,2.2,1.0,2.2,1.1,HOU
Shot Chart Detail,0022400044,137,1628978,Donte DiVincenzo,1610612750,Minnesota Timberwolves,1,0,43,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-192,175,1,0,MIN,LAC,62,1606,13.3,2.2,1.0,2.2,1.1,LAC
Shot Chart Detail,0022400044,185,1628978,Donte DiVincenzo,1610612750,Minnesota Timberwolves,2,8,49,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,135,220,1,1,MIN,LAC,62,1606,13.3,2.2,1.0,2.2,1.1,LAC
Shot Chart Detail,0022400044,473,1628978,Donte DiVincenzo,1610612750,Minnesota Timberwolves,4,10,58,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,-9,264,1,1,MIN,LAC,62,1606,13.3,2.2,1.0,2.2,1.1,LAC
Shot Chart Detail,0022400044,476,1628978,Donte DiVincenzo,1610612750,Minnesota Timberwolves,4,10,18,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,15,34,1,0,MIN,LAC,62,1606,13.3,2.2,1.0,2.2,1.1,LAC
Shot Chart Detail,0022400044,482,1628978,Donte DiVincenzo,1610612750,Minnesota Timberwolves,4,10,7,Missed Shot,Running Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,140,214,1,0,MIN,LAC,62,1606,13.3,2.2,1.0,2.2,1.1,LAC
Shot Chart Detail,0022400044,514,1628978,Donte DiVincenzo,1610612750,Minnesota Timberwolves,4,7,49,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-186,187,1,1,MIN,LAC,62,1606,13.3,2.2,1.0,2.2,1.1,LAC
Shot Chart Detail,0022400062,75,1628978,Donte DiVincenzo,1610612750,Minnesota Timberwolves,1,5,20,Missed Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,75,250,1,0,LAL,MIN,62,1606,13.3,2.2,1.0,2.2,1.1,LAL
Shot Chart Detail,0022400062,154,1628978,Donte DiVincenzo,1610612750,Minnesota Timberwolves,1,0,20,Missed Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,-12,55,1,0,LAL,MIN,62,1606,13.3,2.2,1.0,2.2,1.1,LAL
Shot Chart Detail,0022400062,156,1628978,Donte DiVincenzo,1610612750,Minnesota Timberwolves,1,0,19,Made Shot,Putback Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-7,8,1,1,LAL,MIN,62,1606,13.3,2.2,1.0,2.2,1.1,LAL
Shot Chart Detail,0022400062,170,1628978,Donte DiVincenzo,1610612750,Minnesota Timberwolves,2,11,22,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-222,101,1,0,LAL,MIN,62,1606,13.3,2.2,1.0,2.2,1.1,LAL
Shot Chart Detail,0022400062,245,1628978,Donte DiVincenzo,1610612750,Minnesota Timberwolves,2,6,25,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,181,187,1,0,LAL,MIN,62,1606,13.3,2.2,1.0,2.2,1.1,LAL
Shot Chart Detail,0022400062,251,1628978,Donte DiVincenzo,1610612750,Minnesota Timberwolves,2,5,22,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,27,-192,190,1,0,LAL,MIN,62,1606,13.3,2.2,1.0,2.2,1.1,LAL
Shot Chart Detail,0022400062,382,1628978,Donte DiVincenzo,1610612750,Minnesota Timberwolves,3,8,6,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-157,207,1,1,LAL,MIN,62,1606,13.3,2.2,1.0,2.2,1.1,LAL
Shot Chart Detail,0022400062,433,1628978,Donte DiVincenzo,1610612750,Minnesota Timberwolves,3,5,6,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,194,170,1,1,LAL,MIN,62,1606,13.3,2.2,1.0,2.2,1.1,LAL
Shot Chart Detail,0022400062,487,1628978,Donte DiVincenzo,1610612750,Minnesota Timberwolves,3,0,52,Missed Shot,Running Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,233,42,1,0,LAL,MIN,62,1606,13.3,2.2,1.0,2.2,1.1,LAL
Shot Chart Detail,0022400062,593,1628978,Donte DiVincenzo,1610612750,Minnesota Timberwolves,4,6,36,Missed Shot,Step Back Jump shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,24,230,70,1,0,LAL,MIN,62,1606,13.3,2.2,1.0,2.2,1.1,LAL
Shot Chart Detail,0022400062,627,1628978,Donte DiVincenzo,1610612750,Minnesota Timberwolves,4,2,43,Missed Shot,Cutting Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-10,22,1,0,LAL,MIN,62,1606,13.3,2.2,1.0,2.2,1.1,LAL
Shot Chart Detail,0022400076,133,1628978,Donte DiVincenzo,1610612750,Minnesota Timberwolves,1,1,59,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,235,-5,1,0,SAC,MIN,62,1606,13.3,2.2,1.0,2.2,1.1,SAC
Shot Chart Detail,0022400076,185,1628978,Donte DiVincenzo,1610612750,Minnesota Timberwolves,2,9,24,Made Shot,Running Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,2,58,1,1,SAC,MIN,62,1606,13.3,2.2,1.0,2.2,1.1,SAC
Shot Chart Detail,0022400076,196,1628978,Donte DiVincenzo,1610612750,Minnesota Timberwolves,2,8,55,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-194,169,1,0,SAC,MIN,62,1606,13.3,2.2,1.0,2.2,1.1,SAC
Shot Chart Detail,0022400076,461,1628978,Donte DiVincenzo,1610612750,Minnesota Timberwolves,3,2,44,Made Shot,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Right Side(R),8-16 ft.,8,45,67,1,1,SAC,MIN,62,1606,13.3,2.2,1.0,2.2,1.1,SAC
Shot Chart Detail,0022400076,493,1628978,Donte DiVincenzo,1610612750,Minnesota Timberwolves,3,0,3,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,232,60,1,0,SAC,MIN,62,1606,13.3,2.2,1.0,2.2,1.1,SAC
Shot Chart Detail,0022400076,507,1628978,Donte DiVincenzo,1610612750,Minnesota Timberwolves,4,11,31,Made Shot,Cutting Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,8,2,88,1,1,SAC,MIN,62,1606,13.3,2.2,1.0,2.2,1.1,SAC
Shot Chart Detail,0022400076,528,1628978,Donte DiVincenzo,1610612750,Minnesota Timberwolves,4,9,50,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,28,147,249,1,0,SAC,MIN,62,1606,13.3,2.2,1.0,2.2,1.1,SAC
Shot Chart Detail,0022400076,533,1628978,Donte DiVincenzo,1610612750,Minnesota Timberwolves,4,9,3,Missed Shot,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,11,13,115,1,0,SAC,MIN,62,1606,13.3,2.2,1.0,2.2,1.1,SAC
Shot Chart Detail,0022400076,601,1628978,Donte DiVincenzo,1610612750,Minnesota Timberwolves,4,4,34,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,31,53,314,1,1,SAC,MIN,62,1606,13.3,2.2,1.0,2.2,1.1,SAC
Shot Chart Detail,0022400076,605,1628978,Donte DiVincenzo,1610612750,Minnesota Timberwolves,4,3,50,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,229,25,1,0,SAC,MIN,62,1606,13.3,2.2,1.0,2.2,1.1,SAC
Shot Chart Detail,0022400093,76,1628978,Donte DiVincenzo,1610612750,Minnesota Timberwolves,1,5,53,Made Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,213,123,1,1,MIN,TOR,62,1606,13.3,2.2,1.0,2.2,1.1,TOR
Shot Chart Detail,0022400093,86,1628978,Donte DiVincenzo,1610612750,Minnesota Timberwolves,1,5,18,Missed Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,18,64,1,0,MIN,TOR,62,1606,13.3,2.2,1.0,2.2,1.1,TOR
Shot Chart Detail,0022400093,139,1628978,Donte DiVincenzo,1610612750,Minnesota Timberwolves,1,2,2,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,31,119,294,1,1,MIN,TOR,62,1606,13.3,2.2,1.0,2.2,1.1,TOR
Shot Chart Detail,0022400093,145,1628978,Donte DiVincenzo,1610612750,Minnesota Timberwolves,1,1,31,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-163,199,1,0,MIN,TOR,62,1606,13.3,2.2,1.0,2.2,1.1,TOR
Shot Chart Detail,0022400093,162,1628978,Donte DiVincenzo,1610612750,Minnesota Timberwolves,1,0,29,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,28,-124,254,1,1,MIN,TOR,62,1606,13.3,2.2,1.0,2.2,1.1,TOR
Shot Chart Detail,0022400093,173,1628978,Donte DiVincenzo,1610612750,Minnesota Timberwolves,2,11,46,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-181,176,1,0,MIN,TOR,62,1606,13.3,2.2,1.0,2.2,1.1,TOR
Shot Chart Detail,0022400093,177,1628978,Donte DiVincenzo,1610612750,Minnesota Timberwolves,2,11,13,Missed Shot,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,36,33,1,0,MIN,TOR,62,1606,13.3,2.2,1.0,2.2,1.1,TOR
Shot Chart Detail,0022400093,469,1628978,Donte DiVincenzo,1610612750,Minnesota Timberwolves,3,1,37,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,23,-141,194,1,0,MIN,TOR,62,1606,13.3,2.2,1.0,2.2,1.1,TOR
Shot Chart Detail,0022400093,473,1628978,Donte DiVincenzo,1610612750,Minnesota Timberwolves,3,1,11,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,78,252,1,0,MIN,TOR,62,1606,13.3,2.2,1.0,2.2,1.1,TOR
Shot Chart Detail,0022400093,487,1628978,Donte DiVincenzo,1610612750,Minnesota Timberwolves,3,0,2,Made Shot,Floating Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,12,16,122,1,1,MIN,TOR,62,1606,13.3,2.2,1.0,2.2,1.1,TOR
Shot Chart Detail,0022400093,520,1628978,Donte DiVincenzo,1610612750,Minnesota Timberwolves,4,9,45,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,32,11,1,0,MIN,TOR,62,1606,13.3,2.2,1.0,2.2,1.1,TOR
Shot Chart Detail,0022400093,557,1628978,Donte DiVincenzo,1610612750,Minnesota Timberwolves,4,7,57,Made Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-230,-12,1,1,MIN,TOR,62,1606,13.3,2.2,1.0,2.2,1.1,TOR
Shot Chart Detail,0022400093,561,1628978,Donte DiVincenzo,1610612750,Minnesota Timberwolves,4,7,34,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-222,94,1,0,MIN,TOR,62,1606,13.3,2.2,1.0,2.2,1.1,TOR
Shot Chart Detail,0022400093,578,1628978,Donte DiVincenzo,1610612750,Minnesota Timberwolves,4,6,40,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-185,177,1,0,MIN,TOR,62,1606,13.3,2.2,1.0,2.2,1.1,TOR
Shot Chart Detail,0022400093,584,1628978,Donte DiVincenzo,1610612750,Minnesota Timberwolves,4,6,1,Missed Shot,Pullup Jump shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,22,224,47,1,0,MIN,TOR,62,1606,13.3,2.2,1.0,2.2,1.1,TOR
Shot Chart Detail,0022400114,84,1628978,Donte DiVincenzo,1610612750,Minnesota Timberwolves,1,5,59,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,218,109,1,0,MIN,DAL,62,1606,13.3,2.2,1.0,2.2,1.1,DAL
Shot Chart Detail,0022400114,98,1628978,Donte DiVincenzo,1610612750,Minnesota Timberwolves,1,4,51,Made Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,233,-12,1,1,MIN,DAL,62,1606,13.3,2.2,1.0,2.2,1.1,DAL
Shot Chart Detail,0022400114,187,1628978,Donte DiVincenzo,1610612750,Minnesota Timberwolves,2,9,49,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,114,241,1,0,MIN,DAL,62,1606,13.3,2.2,1.0,2.2,1.1,DAL
Shot Chart Detail,0022400114,318,1628978,Donte DiVincenzo,1610612750,Minnesota Timberwolves,2,0,1,Missed Shot,Fadeaway Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,22,224,3,1,0,MIN,DAL,62,1606,13.3,2.2,1.0,2.2,1.1,DAL
Shot Chart Detail,0022400114,466,1628978,Donte DiVincenzo,1610612750,Minnesota Timberwolves,3,1,36,Missed Shot,Cutting Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,23,41,1,0,MIN,DAL,62,1606,13.3,2.2,1.0,2.2,1.1,DAL
Shot Chart Detail,0022400114,538,1628978,Donte DiVincenzo,1610612750,Minnesota Timberwolves,4,8,56,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-230,120,1,0,MIN,DAL,62,1606,13.3,2.2,1.0,2.2,1.1,DAL
Shot Chart Detail,0022400139,88,1628978,Donte DiVincenzo,1610612750,Minnesota Timberwolves,1,4,22,Missed Shot,Step Back Jump shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,22,-228,-11,1,0,MIN,DEN,62,1606,13.3,2.2,1.0,2.2,1.1,DEN
Shot Chart Detail,0022400139,189,1628978,Donte DiVincenzo,1610612750,Minnesota Timberwolves,2,9,54,Made Shot,Running Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-192,155,1,1,MIN,DEN,62,1606,13.3,2.2,1.0,2.2,1.1,DEN
Shot Chart Detail,0022400139,203,1628978,Donte DiVincenzo,1610612750,Minnesota Timberwolves,2,8,48,Made Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-223,75,1,1,MIN,DEN,62,1606,13.3,2.2,1.0,2.2,1.1,DEN
Shot Chart Detail,0022400139,240,1628978,Donte DiVincenzo,1610612750,Minnesota Timberwolves,2,6,26,Missed Shot,Step Back Jump shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,24,230,73,1,0,MIN,DEN,62,1606,13.3,2.2,1.0,2.2,1.1,DEN
Shot Chart Detail,0022400139,425,1628978,Donte DiVincenzo,1610612750,Minnesota Timberwolves,3,4,0,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,135,220,1,0,MIN,DEN,62,1606,13.3,2.2,1.0,2.2,1.1,DEN
